Name,Country,Region,Winery,Rating,Price,Year,is_red_wine,is_white_wine,is_rose_wine
Pago de los Balagueses Garnacha Tintorera - Merlot 2014,Spain,Valencia,Vegalfaro,3.8,16.9,2014,1,0,0
Barolo Liste 2013,Italy,Barolo,Borgogno,4.2,80.01,2013,1,0,0
Adrianna Vineyard Fortuna Terrae Malbec 2016,Argentina,Mendoza,Catena Zapata,4.6,89.9,2016,1,0,0
Malbec de Purcari 2018,Moldova,South Eastern,Château Purcari,4.1,11.98,2018,1,0,0
Esprit de Granit Saint-Joseph 2012,France,Saint-Joseph,Cave de Tain,4.0,27.93,2012,1,0,0
Bachgart Blauburgunder 2016,Italy,Südtirol - Alto Adige,Klaus Lentsch,3.8,19.9,2016,1,0,0
Crianza 2016,Spain,Rioja,Campo Viejo,3.5,7.99,2016,1,0,0
Margaux de Brane (Margaux de Henri Lurton) 2014,France,Margaux,Château Brane-Cantenac,3.8,34.2,2014,1,0,0
Shiraz 2017,South Africa,Swartland,Allesverloren,3.6,10.9,2017,1,0,0
Rubesco Rosso di Torgiano 2016,Italy,Torgiano,Lungarotti,3.7,9.8,2016,1,0,0
Yamhill Cuvée Pinot Noir 2014,United States,Willamette Valley,Domaine Serene,4.3,59.0,2014,1,0,0
Gran Enemigo 2015,Argentina,Mendoza,El Enemigo,4.5,62.39,2015,1,0,0
Macán Clásico 2015,Spain,Rioja,Benjamin de Rothschild - Vega Sicilia,4.3,48.54,2015,1,0,0
Zinfandel 2016,United States,North Coast,Ghost Pines,3.9,17.29,2016,1,0,0
Reserve Malbec 2016,Argentina,Tupungato,Sophenia,3.8,13.09,2016,1,0,0
Saint-Estèphe 2011,France,Saint-Estèphe,Château de Pez,3.9,36.9,2011,1,0,0
Rosso di Montalcino Leopoldo Franceschi 2014,Italy,Rosso di Montalcino,Tenuta Il Poggione,3.9,21.34,2014,1,0,0
Saint-Estèphe (Grand Cru Classé) 2005,France,Saint-Estèphe,Château Lafon-Rochet,4.1,79.95,2005,1,0,0
Diamond Collection Zinfandel (Red Label) 2016,United States,Napa Valley,Francis Ford Coppola,3.9,21.39,2016,1,0,0
Overture N.V.,United States,Napa Valley,Opus One,4.4,154.99,0,1,0,0
Nèprica Cabernet Sauvignon 2018,Italy,Puglia,Tormaresca,3.5,8.33,2018,1,0,0
Veneto Rosso del Bepi 2010,Italy,Veneto,Quintarelli Giuseppe,4.4,115.92,2010,1,0,0
Taurasi 2015,Italy,Taurasi,Feudi di San Gregorio,4.1,17.45,2015,1,0,0
Tributo Carmenère 2018,Chile,Colchagua Valley,Caliterra,3.7,9.64,2018,1,0,0
Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Château Les Hauts-Conseillants,4.0,20.37,2014,1,0,0
Coteaux Du Languedoc La Clape L'Hospitalitas 2015,France,La Clape,Gérard Bertrand,4.4,71.39,2015,1,0,0
Shiraz 2015,South Africa,Stellenbosch,Kaapzicht,4.0,15.55,2015,1,0,0
Gigondas Valbelle 2015,France,Gigondas,Château de Saint Cosme,4.3,49.95,2015,1,0,0
Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Terre di Campo Sasso,4.1,8.28,2018,1,0,0
Redhill Pinotage 2017,South Africa,Stellenbosch,Simonsig,4.2,19.4,2017,1,0,0
Finca Dofí 2017,Spain,Priorat,Álvaro Palacios,4.4,69.95,2017,1,0,0
Unique Selection 2015,Chile,Colchagua Valley,Siegel,4.2,28.9,2015,1,0,0
Sud Malvasia Nera 2016,Italy,Salento,San Marzano,3.9,7.25,2016,1,0,0
Alboreto Nobile di Montepulciano 2016,Italy,Vino Nobile di Montepulciano,Talosa,3.9,14.13,2016,1,0,0
Tempranillo Reserva 2010,Spain,Rioja,Bodegas Amaren,4.2,34.9,2010,1,0,0
Bordeaux Supérieur 2017,France,Bordeaux Supérieur,Château Picon,3.5,7.35,2017,1,0,0
Valpolicella Valpantena 2017,Italy,Valpolicella Valpantena,Costa Arente,3.8,15.67,2017,1,0,0
Poggio Al Tufo Alicante 2015,Italy,Maremma Toscana,Tommasi,3.9,20.32,2015,1,0,0
Conde de Valdemar Reserva 2012,Spain,Rioja,Bodegas Valdemar,4.0,13.26,2012,1,0,0
Rondeur Appassimento 2018,France,Pays d'Oc,Domaine La Grange,4.2,9.37,2018,1,0,0
Zarihs Syrah 2016,Spain,Campo de Borja,Borsao,4.1,15.69,2016,1,0,0
Merlot Selección 2016,Spain,Extremadura,Coloma,4.0,11.95,2016,1,0,0
Tinto 2000,Spain,Castilla y León,Dehesa La Granja,4.1,35.0,2000,1,0,0
Siebeneich Merlot Riserva 2016,Italy,Südtirol - Alto Adige,Colterenzio (Schreckbichl),3.8,19.01,2016,1,0,0
Cabernet Sauvignon 2017,South Africa,Stellenbosch,Stark-Condé,3.8,11.99,2017,1,0,0
Amarone 2012,Italy,Amarone della Valpolicella,Musella,4.2,29.12,2012,1,0,0
Reserva 2012,Spain,Rioja,Ortega Ezquerro,3.9,13.95,2012,1,0,0
Palha Canas Tinto 2016,Portugal,Lisboa,Casa Santos Lima,3.6,8.9,2016,1,0,0
12 e Mezzo Primitivo del Salento 2017,Italy,Salento,Varvaglione,3.9,7.25,2017,1,0,0
50 & 50 2013,Italy,Toscana,Capannelle,4.4,112.0,2013,1,0,0
Cabernet Sauvignon de Purcari 2017,Moldova,South Eastern,Château Purcari,4.1,12.98,2017,1,0,0
Ca'Marcanda Promis Toscana 2017,Italy,Toscana,Gaja,4.0,30.9,2017,1,0,0
Cabernet Sauvignon - Merlot 2015,Spain,Somontano,Enate,3.6,9.5,2015,1,0,0
Conde de Valdemar Gran Reserva 2008,Spain,Rioja,Bodegas Valdemar,4.0,19.99,2008,1,0,0
Whole Berry Cabernet Sauvignon 2017,South Africa,Robertson,Springfield Estate,4.1,16.75,2017,1,0,0
Clásico Garnacha 2018,Spain,Campo de Borja,Borsao,3.6,5.99,2018,1,0,0
Sideral 2017,Chile,Cachapoal Valley,Altaïr,4.2,21.45,2017,1,0,0
Charles Wetmore Cabernet Sauvignon 2014,United States,Livermore Valley,Wente,4.0,21.1,2014,1,0,0
Saint-Estèphe 2012,France,Saint-Estèphe,Château de Pez,4.0,33.9,2012,1,0,0
Gran Reserva Cabernet Sauvignon 2017,Chile,Maipo Valley,Carmen,3.8,11.65,2017,1,0,0
Mentor Cabernet 2013,Australia,Barossa,Peter Lehmann,3.9,32.69,2013,1,0,0
Montagne-Saint-Émilion 2016,France,Montagne-Saint-Émilion,Clos de Bouard,4.0,27.2,2016,1,0,0
Les Cépages Cabernet Sauvignon 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.4,7.27,2018,1,0,0
L'Esprit Terroir La Clape 2015,France,La Clape,Château Rouquette Sur Mer,3.8,14.95,2015,1,0,0
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.3,224.95,2015,1,0,0
Pinot Noir 2017,United States,Central Coast,Ryder Estate,3.7,16.72,2017,1,0,0
Malbec 2018,France,Comté Tolosan,Carmelle,3.7,6.45,2018,1,0,0
Merlot 2015,United States,Washington,Stimson Estate Cellars,3.6,8.29,2015,1,0,0
Blaufränkisch 2017,Austria,Burgenland,Krutzler,3.5,8.98,2017,1,0,0
I Sodi del Paretaio 2018,Italy,Chianti,Badia di Morrona,3.5,7.99,2018,1,0,0
Villa Blanche Syrah 2017,France,Pays d'Oc,Calmel & Joseph,3.8,7.4,2017,1,0,0
Arbossar 2016,Spain,Priorat,Terroir Al Límit Soc. Lda,4.0,60.0,2016,1,0,0
Amarone Della Valpolicella Marta Galli 2007,Italy,Amarone della Valpolicella,Le Ragose,4.3,59.9,2007,1,0,0
Vera Cruz Shiraz 2014,South Africa,Stellenbosch,Delheim,4.3,35.5,2014,1,0,0
Poggio d'Arna Toscana 2016,Italy,Toscana,Tenuta di Sesta,4.0,12.58,2016,1,0,0
Contador Rioja 2014,Spain,Rioja,Bodega Contador (Benjamín Romeo),4.6,328.95,2014,1,0,0
Fronsac 2015,France,Fronsac,Château Moulin Haut-Laroque,4.0,22.37,2015,1,0,0
Pinot Noir *** 2014,Germany,Baden,Weingut Holger Koch,3.6,29.95,2014,1,0,0
Lemberger Trocken 2014,Germany,Württemberg,Grafen Neipperg,3.2,9.6,2014,1,0,0
Sestal 2014,Spain,Mallorca,Ses Talaioles,4.2,31.68,2014,1,0,0
Pomerol 2012,France,Pomerol,Château Gombaude-Guillot,4.1,68.81,2012,1,0,0
Priorat Cruor 2016,Spain,Priorat,Casa Gran del Siurana,4.1,20.99,2016,1,0,0
Domaine de la Madone Beaujolais Le Perréon 2018,France,Beaujolais,Jean-Marc Despres,3.7,8.67,2018,1,0,0
Saint-Estèphe 2016,France,Saint-Estèphe,Château Clauzet,3.8,24.75,2016,1,0,0
Valpolicella Superiore 2014,Italy,Valpolicella,Allegrini,3.7,13.16,2014,1,0,0
The Scribbler Cabernet - Shiraz 2013,Australia,Barossa Valley,Yalumba,3.6,20.76,2013,1,0,0
Boom Boom! Syrah 2016,United States,Columbia Valley,Charles Smith,3.5,18.42,2016,1,0,0
Margaux (Grand Cru Classé) 2010,France,Margaux,Château Prieuré-Lichine,4.2,79.0,2010,1,0,0
Crianza Tempranillo 2016,Spain,Rioja,Baigorri,3.8,12.6,2016,1,0,0
Berola 2014,Spain,Campo de Borja,Borsao,3.9,14.5,2014,1,0,0
Blaufränkisch 2017,Austria,Burgenland,Rosi Schuster,3.7,14.9,2017,1,0,0
Spätburgunder 2017,Germany,Ahr,Jean Stodden,3.5,12.4,2017,1,0,0
Brunello di Montalcino Riserva 2011,Italy,Brunello di Montalcino,Biondi-Santi,4.5,447.43,2011,1,0,0
Cabernet Sauvignon 2015,Argentina,Uco Valley,DiamAndes,3.8,16.99,2015,1,0,0
Italian Collection Tosca 2011,South Africa,Stellenbosch,Morgenster Estate,4.0,24.32,2011,1,0,0
Cabernet Sauvignon 2016,South Africa,Stellenbosch,Meerlust,4.1,21.34,2016,1,0,0
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Clos des Jacobins,4.2,58.95,2005,1,0,0
Nero d'Avola 2018,Italy,Terre Siciliane,Fatascia,3.6,7.53,2018,1,0,0
Givry 2017,France,Givry,Joseph Drouhin,3.9,19.4,2017,1,0,0
Bordeaux Réserve Rouge 2015,France,Bordeaux,Château Rauzan Despagne,3.4,18.9,2015,1,0,0
Bricco Dei Merli Barbera d'Alba 2014,Italy,Barbera d'Alba,Elvio Cogno,3.6,19.95,2014,1,0,0
Bandol Rouge 2007,France,Bandol,Gros' Noré,3.9,59.0,2007,1,0,0
Teldeschi Vineyard Zinfandel 2016,United States,Dry Creek Valley,Ravenswood,4.0,33.95,2016,1,0,0
Ornato Barolo 2015,Italy,Barolo,Pio Cesare,4.2,81.97,2015,1,0,0
Colledilà Chianti Classico Gran Selezione 2016,Italy,Chianti Classico,Ricasoli,4.2,45.0,2016,1,0,0
Pomerol 2013,France,Pomerol,Château La Grave (Trigant de Boisset),3.8,31.2,2013,1,0,0
1921 Primitivo di Manduria Riserva 2012,Italy,Primitivo di Manduria,Varvaglione,4.1,39.9,2012,1,0,0
Martelo Reserva 2012,Spain,Rioja,Torre de Oña,4.0,28.41,2012,1,0,0
Rosso di Montepulciano Prugnolo 2017,Italy,Rosso di Montepulciano,Boscarelli,3.7,12.9,2017,1,0,0
Valley Oaks Cabernet Sauvignon 2016,United States,California,Fetzer,3.6,11.19,2016,1,0,0
Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Branaire-Ducru,4.2,88.95,2005,1,0,0
The Pundit 2016,United States,Columbia Valley,Tenet Wines,3.9,27.99,2016,1,0,0
Pinot Noir 2016,United States,Los Carneros,Black Stallion,3.9,34.32,2016,1,0,0
Don Maximiano Founder's Reserve 2015,Chile,Aconcagua Valley,Errazuriz,4.4,83.6,2015,1,0,0
Marne 180 Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Tedeschi,4.3,31.9,2015,1,0,0
Chronicon Montepulciano d'Abruzzo 2013,Italy,Montepulciano d'Abruzzo,Cantina Zaccagnini,3.9,11.95,2013,1,0,0
Emilien 2015,France,Côtes de Bordeaux,Château le Puy,4.0,39.9,2015,1,0,0
Pinot Nero 2016,Italy,Südtirol - Alto Adige,Castel Sallegg,3.6,11.5,2016,1,0,0
Single Estate Red 2015,Portugal,Alentejano,Azamor,3.9,9.65,2015,1,0,0
Pinot Noir 2018,Austria,Neusiedlersee,Pittnauer,3.8,11.95,2018,1,0,0
Fronsac 2013,France,Fronsac,Château Moulin Haut-Laroque,3.8,17.5,2013,1,0,0
Pinot Noir 2018,Germany,Pfalz,Matthias Gaul,3.7,9.9,2018,1,0,0
Vürsù Barbaresco Gallina 2014,Italy,Barbaresco,La Spinetta,4.3,115.7,2014,1,0,0
Montesodi Toscana 2016,Italy,Toscana,Castello Nipozzano,4.2,44.57,2016,1,0,0
Colle Ambro Rosso Piceno 2017,Italy,Rosso Piceno,Garofoli,3.5,7.9,2017,1,0,0
AN/2 2018,Spain,Mallorca,Ànima Negra,4.1,19.99,2018,1,0,0
Oraison Côtes du Rhône 2016,France,Côtes-du-Rhône,Badet Clement,3.4,8.5,2016,1,0,0
Etna San Lorenzo Rosso 2017,Italy,Etna,Tenuta delle Terre Nere,4.2,39.9,2017,1,0,0
Negroamaro 2017,Italy,Puglia,A Mano,3.5,6.75,2017,1,0,0
Breg Rosso 2004,Italy,Venezia Giulia,Gravner,4.2,95.55,2004,1,0,0
Gigondas Le Claux 2011,France,Gigondas,Château de Saint Cosme,4.3,59.95,2011,1,0,0
Côtes du Rhône Villages Sablet 2012,France,Côtes-du-Rhône-Villages 'Sablet',Château du Trignon,3.8,10.67,2012,1,0,0
Paleo 2016,Italy,Toscana,Le Macchiole,4.5,92.05,2016,1,0,0
Dominio de Fontana Garnacha - Syrah 2017,Spain,Uclés,Bodegas Fontana,3.6,7.36,2017,1,0,0
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Casanova di Neri,4.0,20.9,2017,1,0,0
Carchelo (C) 2017,Spain,Jumilla,Carchelo,3.6,8.92,2017,1,0,0
Reserva Rioja (Finca Ygay) 2016,Spain,Rioja,Marqués de Murrieta,4.0,18.0,2016,1,0,0
Barrel Selection Cabernet Sauvignon 2018,Argentina,Uco Valley,Salentein,3.6,12.9,2018,1,0,0
Syrah 2016,South Africa,Stellenbosch,Zevenwacht,4.1,13.99,2016,1,0,0
Don Antonio Nero d'Avola (Riserva) 2016,Italy,Sicilia,Morgante,4.2,25.9,2016,1,0,0
Wunderwerk Spätburgunder 2014,Germany,Rheinhessen,Dreissigacker,3.8,27.0,2014,1,0,0
Clos d'Ora 2015,France,Minervois La Livinière,Gérard Bertrand,4.5,229.0,2015,1,0,0
Hommage à Jacques Perrin Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Château de Beaucastel,4.6,515.0,2016,1,0,0
Director's Cut Zinfandel 2015,United States,Dry Creek Valley,Francis Ford Coppola,4.1,32.5,2015,1,0,0
Reserva Ribera del Duero 2014,Spain,Ribera del Duero,Condado de Oriza,3.7,14.52,2014,1,0,0
Amarone della Valpolicella Classico 2015,Italy,Amarone della Valpolicella Classico,Allegrini,4.3,50.69,2015,1,0,0
Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,E. Guigal,4.1,32.54,2015,1,0,0
Reserve Pinot Noir 2014,Argentina,Uco Valley,Salentein,3.8,15.69,2014,1,0,0
Malbec 2018,Argentina,Mendoza,Argento,3.6,9.99,2018,1,0,0
Rioja Reserva 2015,Spain,Rioja,Marqués de Riscal,4.1,15.5,2015,1,0,0
Moulis-en-Médoc 2014,France,Moulis-en-Médoc,Château Chasse-Spleen,3.9,43.77,2014,1,0,0
Plumbago Nero d'Avola Sicilia 2016,Italy,Sicilia,Planeta,3.6,13.93,2016,1,0,0
Vigna Corvino Montepulciano d'Abruzzo 2018,Italy,Montepulciano d'Abruzzo,Contesa,3.8,6.32,2018,1,0,0
Cabernet Sauvignon 2016,Romania,Samburesti,Castel Bolovanu,3.3,7.9,2016,1,0,0
Códice 2017,Spain,Castilla y León,Dominio de Eguren,3.5,5.75,2017,1,0,0
Pinot Noir 2018,South Africa,Walker Bay,Creation,3.9,18.99,2018,1,0,0
Aigle Les Murailles Rouge 2015,Switzerland,Aigle,Henri Badoux,3.7,23.17,2015,1,0,0
Big G 2015,South Africa,Franschhoek,Holden Manz,4.2,23.9,2015,1,0,0
Barbera d'Alba Aves 2018,Italy,Barbera d'Alba,Comm. G.B. Burlotto,4.0,24.0,2018,1,0,0
Chinon Rouge 2015,France,Chinon,Domaine Gouron,3.5,8.75,2015,1,0,0
Bardolino 2016,Italy,Bardolino,Corte Giara,3.5,5.9,2016,1,0,0
Provident Shiraz 2016,Australia,Barossa Valley,Soul Growers,3.6,24.37,2016,1,0,0
Perdixi 2013,Italy,Isola dei Nuraghi,Olianas,3.7,19.5,2013,1,0,0
Puisseguin Saint-Émilion 2013,France,Puisseguin-Saint-Émilion,Château Moulin de Curat,3.4,10.75,2013,1,0,0
Pissarres 2017,Spain,Priorat,Costers del Priorat,4.0,12.85,2017,1,0,0
Arcidiavolo 2008,Italy,Toscana,Teruzzi & Puthod,4.2,17.45,2008,1,0,0
Colheita Alentejano Tinto 2015,Portugal,Alentejano,Monte Cascas,3.6,9.65,2015,1,0,0
Malbec 2013,Argentina,Uco Valley,DiamAndes,3.6,16.56,2013,1,0,0
Bordeaux Rouge 2014,France,Bordeaux,Baron Philippe de Rothschild,3.2,7.95,2014,1,0,0
Pauillac (Grand Cru Classé) 2011,France,Pauillac,Château Pichon Baron,4.4,139.0,2011,1,0,0
Pauillac (Grand Cru Classé) 2011,France,Pauillac,Château Grand-Puy-Lacoste,4.2,76.95,2011,1,0,0
Selvarossa Riserva 2014,Italy,Salice Salentino,Cantine due Palme,4.0,14.95,2014,1,0,0
Rocca Guicciarda Chianti Classico Riserva 2016,Italy,Chianti Classico,Ricasoli,3.7,13.79,2016,1,0,0
Diamond Collection Malbec (Celestial Blue Label) 2017,United States,Napa Valley,Francis Ford Coppola,3.6,26.31,2017,1,0,0
Rioja Tempranillo Elaboración Especial 2017,Spain,Rioja,Beronia,3.7,11.99,2017,1,0,0
Pomerol 2015,France,Pomerol,Château Moulinet-Lasserre,4.1,46.79,2015,1,0,0
1300 Merlot 2016,Argentina,Tupungato,Andeluna,3.3,7.7,2016,1,0,0
Tradition Spätburgunder 2017,Germany,Franken,Rudolf Fürst,3.8,16.9,2017,1,0,0
Nebbiolo Langhe 2018,Italy,Langhe,Giacomo Fenocchio,3.7,16.9,2018,1,0,0
Pinot Noir 2016,United States,California,Spellbound,3.6,14.49,2016,1,0,0
Tenuta Belguardo 2015,Italy,Maremma Toscana,Mazzei,3.8,49.0,2015,1,0,0
Kalkmergel Spätburgunder 2014,Germany,Pfalz,Knipser,3.8,23.38,2014,1,0,0
Merlot 2015,Italy,Südtirol - Alto Adige,Alois Lageder,3.7,17.79,2015,1,0,0
Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,Clos des Papes (Paul Avril),4.2,86.76,2017,1,0,0
Chianti Classico 2016,Italy,Chianti Classico,Monte Guelfo,3.4,8.29,2016,1,0,0
Valdehermoso Crianza 2016,Spain,Ribera del Duero,Valderiz,3.7,13.5,2016,1,0,0
Bel Noce Primitivo 2017,Italy,Salento,Cantina Rosa del Golfo,4.2,9.78,2017,1,0,0
Moulin des Costes Bandol Rouge 2011,France,Bandol,Domaines Bunan,3.7,115.0,2011,1,0,0
Sapaio Bolgheri Superiore 2016,Italy,Bolgheri Superiore,Podere Sapaio,4.2,54.81,2016,1,0,0
Rosso di Montalcino 2015,Italy,Rosso di Montalcino,Poggio Landi,3.7,13.5,2015,1,0,0
Côtes du Rhône 2016,France,Côtes-du-Rhône,Rocca Maura,3.4,7.5,2016,1,0,0
Filo di Seta Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Castello Romitorio,4.3,52.87,2012,1,0,0
Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Clos Dubreuil,4.1,63.2,2011,1,0,0
Quinta Generation (5th) 2016,Chile,Colchagua Valley,Casa Silva,4.2,20.42,2016,1,0,0
Cuvée X 2015,Germany,Pfalz,Knipser,4.1,40.65,2015,1,0,0
Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Pichon Longueville Comtesse de Lalande,4.4,154.99,2017,1,0,0
Bachgart Blauburgunder 2015,Italy,Südtirol - Alto Adige,Klaus Lentsch,3.8,42.9,2015,1,0,0
Priorat 2017,Spain,Priorat,Clos Mogador,4.5,77.01,2017,1,0,0
Hillside Select Cabernet Sauvignon 2015,United States,Stags Leap District,Shafer,4.6,378.98,2015,1,0,0
Bernoota Shiraz - Cabernet 2016,Australia,Langhorne Creek,Lake Breeze Wines,3.9,20.75,2016,1,0,0
Reserva Carmenère 2018,Chile,Colchagua Valley,Caliterra,3.6,6.33,2018,1,0,0
Small Hill Red 2017,Austria,Burgenland,Leo Hillinger,3.6,9.17,2017,1,0,0
Margaux (Grand Cru Classé) 2011,France,Margaux,Château Lascombes,4.2,89.0,2011,1,0,0
Merlot 2016,United States,Columbia Valley,Columbia Winery,3.7,14.84,2016,1,0,0
Pessac-Léognan (Grand Cru Classé de Graves) 2006,France,Pessac-Léognan,Château Pape Clément,4.4,129.0,2006,1,0,0
Conde de Valdemar Gran Reserva 2010,Spain,Rioja,Bodegas Valdemar,4.0,18.79,2010,1,0,0
Syrah 2017,Italy,Terre Siciliane,Cusumano,3.8,7.9,2017,1,0,0
Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Tenute Silvio Nardi,4.1,38.3,2012,1,0,0
Ganadero 2017,Spain,Méntrida,Canopy,3.6,7.45,2017,1,0,0
AS Ladieras 2015,Spain,Campo de Borja,Cuevas de Arom,3.8,19.24,2015,1,0,0
Bin 3 Merlot - Cabernet Sauvignon 2016,South Africa,Stellenbosch,Kaapzicht,3.8,13.8,2016,1,0,0
Gimblett Gravels Le Sol 2015,New Zealand,Gimblett Gravels,Craggy Range,4.3,85.27,2015,1,0,0
Pomerol 2016,France,Pomerol,Château La Renaissance,4.1,24.27,2016,1,0,0
Memorious Pinot Noir 2015,United States,Sta. Rita Hills,Domaine de la Côte,4.2,54.0,2015,1,0,0
Baron Nathaniel Pauillac 2016,France,Pauillac,Baron Philippe de Rothschild,4.2,28.08,2016,1,0,0
Saga Médoc 2016,France,Médoc,Barons de Rothschild (Lafite),3.5,10.65,2016,1,0,0
Haut-Médoc 2014,France,Haut-Médoc,Château Haut-Bellevue,3.8,13.15,2014,1,0,0
Cenit 2012,Chile,Colchagua Valley,Caliterra,4.3,38.94,2012,1,0,0
Maldoror 2005,France,Côtes de Bourg,Château Fougas,3.7,43.95,2005,1,0,0
Cuvée Juveniles 2017,Australia,Barossa,Torbreck,3.9,24.75,2017,1,0,0
Cabernet Veneto 2016,Italy,Veneto,Torresella,3.3,6.77,2016,1,0,0
Pessac-Léognan (Grand Cru Classé de Graves) 2017,France,Pessac-Léognan,Domaine de Chevalier,4.1,77.01,2017,1,0,0
Purosangue Morellino di Scansano Sangiovese Riserva 2016,Italy,Morellino di Scansano,Terenzi,3.8,25.26,2016,1,0,0
Colline Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,La Cabotte,3.7,8.98,2018,1,0,0
Estate Perigee (Seven Hills Vineyard) 2013,United States,Walla Walla Valley,L'Ecole No 41,4.3,49.5,2013,1,0,0
Pinot Noir Bourgogne 2018,France,Bourgogne,Terres Dorées,3.9,16.9,2018,1,0,0
Frauenfeld St. Laurent 2015,Austria,Thermenregion,Johanneshof Reinisch,4.1,19.35,2015,1,0,0
Signature Malbec 2017,Argentina,Lujan de Cuyo,Susana Balbo,3.9,24.75,2017,1,0,0
Crozes-Hermitage Les Jalets 2016,France,Crozes-Hermitage,Paul Jaboulet Aîné,3.7,19.39,2016,1,0,0
Ripassa Valpolicella Ripasso Superiore 2015,Italy,Valpolicella Ripasso,Zenato,4.2,19.99,2015,1,0,0
La Segreta Il Rosso 2017,Italy,Sicilia,Planeta,3.6,8.36,2017,1,0,0
Zinfandel 2017,United States,California,Woodbridge by Robert Mondavi,3.8,8.39,2017,1,0,0
Margaux (Grand Cru Classé) 2009,France,Margaux,Château Brane-Cantenac,4.2,96.99,2009,1,0,0
Cabernet Sauvignon 2014,Chile,Maipo Valley,Primus,3.8,14.4,2014,1,0,0
La Luna e I Falo Nizza 2015,Italy,Barbera d'Asti,Vite Colte,3.7,17.95,2015,1,0,0
Three Pines Cabernet Sauvignon 2016,South Africa,Stellenbosch,Stark-Condé,4.0,38.99,2016,1,0,0
Γουμένισσα (Goumenissa) 2015,Greece,Goumenissa,Chatzivaritis Estate,3.7,20.0,2015,1,0,0
Toscana Rosso 2018,Italy,Toscana,Tenuta Il Poggione,3.6,7.99,2018,1,0,0
Le Benjamin de Beauregard Pomerol 2016,France,Pomerol,Château Beauregard,3.9,34.9,2016,1,0,0
Vigna Del Mandorlo Dolcetto d'Alba 2016,Italy,Dolcetto d'Alba,Elvio Cogno,3.5,13.95,2016,1,0,0
Estate Vineyards Syrah (Shiraz) 2017,South Africa,Stellenbosch,Rust En Vrede,4.3,23.75,2017,1,0,0
Prima 2006,France,Cadillac - Côtes de Bordeaux,Château Carignan,3.7,15.15,2006,1,0,0
Cabernet Riserva 2016,Italy,Südtirol - Alto Adige,Alois Lageder,3.7,20.19,2016,1,0,0
Centine Rosso 2018,Italy,Toscana,Banfi,3.7,8.5,2018,1,0,0
Sangiovese di Romagna Superiore Riserva 2016,Italy,Romagna,Poderi dal Nespoli,3.9,16.64,2016,1,0,0
Powerline Syrah 2016,United States,Walla Walla Valley,K Vintners,4.3,60.84,2016,1,0,0
Granja Gran Reserva Rioja 2011,Spain,Rioja,Remelluri,4.3,49.75,2011,1,0,0
Carnevalè Riserva Cannonau di Sardegna 2015,Italy,Cannonau di Sardegna,Giuseppe Sedilesu,4.1,25.83,2015,1,0,0
Eloy Escudero Crianza 2014,Spain,Ribera del Duero,Bodegas y Vinedos Escudero,3.7,12.43,2014,1,0,0
Rouge 2011,France,Côtes Catalanes,Domaine de l'Horizon,3.9,77.01,2011,1,0,0
Gran Reserva 2012,Spain,Rioja,Rioja Vega,3.9,18.5,2012,1,0,0
Negroamaro Salento Maru 2018,Italy,Salento,Castello Monaci,3.5,7.4,2018,1,0,0
1300 Malbec 2018,Argentina,Tupungato,Andeluna,3.7,7.7,2018,1,0,0
Gran Reserva Rioja 2008,Spain,Rioja,Lan,3.9,17.25,2008,1,0,0
Cabernet Sauvignon 2017,United States,California,Barefoot,3.3,6.0,2017,1,0,0
Cabernet Sauvignon - Merlot 2014,Spain,Somontano,Enate,3.6,19.89,2014,1,0,0
Haut-Médoc 2014,France,Haut-Médoc,Château Beaumont,3.6,15.9,2014,1,0,0
Castelgreve Chianti Classico Riserva 2015,Italy,Chianti Classico,Castelli del Grevepesa,3.6,17.84,2015,1,0,0
Beaujolais-Villages 2019,France,Beaujolais-Villages,Joseph Drouhin,3.9,12.14,2019,1,0,0
Jester Cabernet Sauvignon 2017,Australia,McLaren Vale,Mitolo,3.6,18.92,2017,1,0,0
Chianti 2018,Italy,Chianti,Monte Guelfo,3.3,7.75,2018,1,0,0
Millenium Reserva 2009,Spain,Ribera del Duero,Tinto Pesquera,4.5,82.86,2009,1,0,0
Il Messo Governo Toscana 2017,Italy,Toscana,Barbanera,3.7,7.79,2017,1,0,0
Reserve Cabernet Sauvignon 2014,United States,Oakville,Robert Mondavi,4.2,178.96,2014,1,0,0
La Gravette de Certan Pomerol 2013,France,Pomerol,Vieux Château Certan,4.2,48.5,2013,1,0,0
